prefab_group_id,host_wall_element_id,element_id,category,family,type,level,takt_id,source_schedule
PREFAB_WALL_LNEG1_001,1781235,1945124,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945125,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945126,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945127,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945128,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945129,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945130,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945131,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945132,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_001,1781235,1945117,Walls,,Storefront - EXTERIOR ISLAND,L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945337,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945339,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945340,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945341,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945342,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945343,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945344,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945345,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945346,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_002,1781357,1945336,Walls,,Storefront - EXTERIOR ISLAND,L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944954,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945028,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945030,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945031,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945032,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945033,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945034,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945035,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945036,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_003,1945027,1945037,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944946,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944948,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944949,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944950,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944951,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944952,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944953,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_004,1944945,1944955,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945645,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945647,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945648,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945649,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945650,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945651,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945652,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945653,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_005,1945644,1945654,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944467,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944471,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944473,Curtain Panels,System Panel,Glazed,L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944480,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944481,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944482,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944483,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944484,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944485,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944486,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944488,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944493,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_006,1944466,1944494,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,L -1 Zone 5,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946441,Curtain Panels,System Panel,Glazed,L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946443,Curtain Panels,System Panel,Glazed,L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946445,Curtain Panels,System Panel,Glazed,L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946446,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946447,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946448,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946449,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946450,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946451,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946452,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946453,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946454,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946455,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_LNEG1_007,1403659,1946440,Walls,,Storefront - EXTERIOR ISLAND,L -1,,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_014,1936999,1778123,Curtain Panels,System Panel,Glazed,L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_014,1936999,1778128,Curtain Panels,System Panel,Glazed,L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_014,1936999,1778130,Curtain Panels,System Panel,Glazed,L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_013,1936236,1778137,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_013,1936236,1778138,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_013,1936236,1778139,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_013,1936236,1778140,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_013,1936236,1778141,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_013,1936236,1778142,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
PREFAB_WALL_L0_014,1936999,1778143,Curtain Wall Mullions,Rectangular Mullion,"2.5"" x 5"" rectangular",L 0,L 0 Zone 4,C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv
