ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Comments,Parameter Snapshot
1024003,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 23,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,0 m³/h,0 m³/h,,,,,,,,,1,,,,24.25,12.25,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=0 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=0 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1024013,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 24,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,0 m³/h,0 m³/h,,,,,,,,,1,,,,24.25,12.25,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=0 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=0 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1024023,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 25,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,0 m³/h,0 m³/h,,,,,,,,,1,,,,24.25,12.25,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=0 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=0 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1024033,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 26,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,0 m³/h,0 m³/h,,,,,,,,,1,,,,24.25,12.25,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=0 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=0 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1024085,Air Terminals,Supply Diffuser,12x12 Connection 2,L 1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,200 m³/h,200 m³/h,0.06 in-wg,,,,,,,,1,1.962,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=200 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1024964,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,,,,3 SF,0.04 CF,FARO_White Matt,,,,,,,,,,,220-240 V,,,,1,,,,,,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF
1025002,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,,,,3 SF,0.04 CF,FARO_White Matt,,,,,,,,,,,220-240 V,,,,1,,,,,,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF
1025024,Electrical Fixtures,34274,34274 MARINE M White ceiling fan IP44,L 0,,,,,,,,,,,3 SF,0.04 CF,FARO_White Matt,,,,,,,,,,,220-240 V,,,,1,,,,,,,Area=3 SF | FARO_Material_01=FARO_White Matt | FARO_Material_02=FARO_White Matt | FARO_Material_04=FARO_Cromo C | Voltage=220-240 V | Volume=0.04 CF
1026665,Air Terminals,Supply Diffuser,12x12 Connection 2,L 1,,Mechanical Supply Air 2,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,325 m³/h,325 m³/h,0.06 in-wg,,,,,,,,1,3.188,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=325 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026666,Air Terminals,Supply Diffuser,12x12 Connection 2,L 1,,Mechanical Supply Air 2,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,325 m³/h,325 m³/h,0.06 in-wg,,,,,,,,1,3.188,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=325 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026668,Air Terminals,Supply Diffuser,12x12 Connection 2,L 1,,Mechanical Supply Air 2,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,325 m³/h,325 m³/h,0.06 in-wg,,,,,,,,1,3.188,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=325 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026669,Air Terminals,Supply Diffuser,12x12 Connection 2,L 1,,Mechanical Supply Air 2,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,325 m³/h,325 m³/h,0.06 in-wg,,,,,,,,1,3.188,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=325 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026670,Air Terminals,Return Diffuser,12 x 12 Connection 2,L 1,,Mechanical Return Air 29,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,430 m³/h,430 m³/h,0.06 in-wg,,,,,,,,1,4.218,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=430 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026671,Air Terminals,Return Diffuser,12 x 12 Connection 2,L 1,,Mechanical Return Air 29,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,430 m³/h,430 m³/h,0.06 in-wg,,,,,,,,1,4.218,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=430 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026672,Air Terminals,Return Diffuser,12 x 12 Connection 2,L 1,,Mechanical Return Air 29,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,440 m³/h,440 m³/h,0.06 in-wg,,,,,,,,1,4.316,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=440 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026673,Air Terminals,Return Diffuser,12 x 12 Connection 2,L 1,,Mechanical Return Air 29,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,430 m³/h,430 m³/h,0.06 in-wg,,,,,,,,1,4.218,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=430 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026674,Air Terminals,Return Diffuser,12 x 12 Connection 2,L 1,,Mechanical Return Air 29,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,430 m³/h,430 m³/h,0.06 in-wg,,,,,,,,1,4.218,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=430 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026675,Air Terminals,Return Diffuser,12 x 12 Connection 2,L 1,,Mechanical Return Air 29,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,440 m³/h,440 m³/h,0.06 in-wg,,,,,,,,1,4.316,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=440 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026676,Air Terminals,Supply Diffuser,12x12 Connection 2,L 1,,Mechanical Supply Air 2,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,325 m³/h,325 m³/h,0.06 in-wg,,,,,,,,1,3.188,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=325 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1026677,Air Terminals,Supply Diffuser,12x12 Connection 2,L 1,,Mechanical Supply Air 2,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,325 m³/h,325 m³/h,0.06 in-wg,,,,,,,,1,3.188,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=325 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1032269,Electrical Equipment,Utility Switchboard,"36""x26.25""",L 0,,,,,16,,,,,,58 SF,45.29 CF,,,,,,,,,,,,,,,,6,,,24,,,,"Apparent Power Phase A=0 VA | Apparent Power Phase B=0 VA | Apparent Power Phase C=0 VA | Area=58 SF | Branch Circuit Apparent Power Phase A=0 VA | Branch Circuit Apparent Power Phase B=0 VA | Branch Circuit Apparent Power Phase C=0 VA | Branch Circuit Current Phase A=0 A | Branch Circuit Current Phase B=0 A | Branch Circuit Current Phase C=0 A | Current Phase A=0 A | Current Phase B=0 A | Current Phase C=0 A | Feed Through Lugs Apparent Power Phase A=0 VA | Feed Through Lugs Apparent Power Phase B=0 VA | Feed Through Lugs Apparent Power Phase C=0 VA | Feed Through Lugs Current Phase A=0 A | Feed Through Lugs Current Phase B=0 A | Feed Through Lugs Current Phase C=0 A | Half Switchboard Length=1' - 6"" | Load Classification=Power | Overall Height=7' - 6"" | Switchboard Height=7' - 6"" | Switchboard Length=3' - 0"" | Switchboard Voltage=480 V | Switchboard Width=2' - 2 1/4"" | Total Connected Apparent Power=0 VA | Total Connected Current=0 A | Total Demand Apparent Power=0 VA | Total Estimated Demand Current=0 A | Volume=45.29 CF"
1037850,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,250 m³/h,250 m³/h,0.06 in-wg,,,,,,,,1,2.452,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=250 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1038641,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,250 m³/h,250 m³/h,0.06 in-wg,,,,,,,,1,2.452,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=250 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1039238,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,250 m³/h,250 m³/h,0.06 in-wg,,,,,,,,1,2.452,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=250 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1039239,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,250 m³/h,250 m³/h,0.06 in-wg,,,,,,,,1,2.452,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=250 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1039247,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,250 m³/h,250 m³/h,0.06 in-wg,,,,,,,,1,2.452,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=250 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1039248,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,250 m³/h,250 m³/h,0.06 in-wg,,,,,,,,1,2.452,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=250 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1039256,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,250 m³/h,250 m³/h,0.06 in-wg,,,,,,,,1,2.452,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=250 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1039257,Air Terminals,Supply Diffuser,12x12 Connection 2,L -1,,Mechanical Supply Air 1,Supply Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,250 m³/h,250 m³/h,0.06 in-wg,,,,,,,,1,2.452,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=250 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1040211,Air Terminals,Return Diffuser,12 x 12 Connection 2,L -1,,Mechanical Return Air 3,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,220 m³/h,220 m³/h,0.06 in-wg,,,,,,,,1,2.158,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=220 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1040404,Air Terminals,Return Diffuser,12 x 12 Connection 2,L -1,,Mechanical Return Air 3,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,220 m³/h,220 m³/h,0.06 in-wg,,,,,,,,1,2.158,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=220 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1040503,Air Terminals,Return Diffuser,12 x 12 Connection 2,L -1,,Mechanical Return Air 3,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,220 m³/h,220 m³/h,0.06 in-wg,,,,,,,,1,2.158,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=220 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1040594,Air Terminals,Return Diffuser,12 x 12 Connection 2,L -1,,Mechanical Return Air 3,Return Air,,,"6""x6""",,"6""","6""",,1 SF,0.19 CF,,,,,,220 m³/h,220 m³/h,0.06 in-wg,,,,,,,,1,2.158,,,6,6,,"Area=1 SF | Diffuser Height=1' - 0"" | Diffuser Width=1' - 0"" | Duct Height=6"" | Duct Width=6"" | Flow=220 m³/h | Pressure Drop=0.06 in-wg | Size=6""x6"" | Volume=0.19 CF | Width 1=0' - 7 13/16"""
1040971,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
1040978,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
1041034,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
1041057,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
1041058,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
1041059,Air Terminals,Exhaust Grill,6x6 Connection 3,L -1,,Mechanical Exhaust Air 1,Exhaust Air,,,"3""x3""",,"3""","3""",,1 SF,0.07 CF,,,,,,50 m³/h,50 m³/h,0.06 in-wg,,,,,,,,1,0.49,,,3,3,,"Area=1 SF | Diffuser Height=0' - 8"" | Diffuser Width=0' - 8"" | Duct Height=3"" | Duct Width=3"" | Flow=50 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.07 CF | Width 1=0' - 5 3/16"""
1041109,Mechanical Equipment,Outdoor AHU - Horizontal,6 Square Feet of Coil,L -1,,,,,0,,,,,,158 SF,152.95 CF,,,,,,,,,,,,208 V,,4701 VA,,9,33.636,,1.5,44,42,,"AHU Height=3' - 3"" | AHU Width=3' - 10"" | Airway Length=12' - 0"" | Apparent Load=4701 VA | Area=158 SF | Chilled Water Flow=43 GPM | Chilled Water Pressure Drop=2.89 psi | Cooling Coil Inlet Radius=3/4"" | Cooling Coil Outlet Radius=3/4"" | Drain Radius=5/8"" | External Total Pressure=2.89 in-wg | Heating Coil Inlet Radius=3/4"" | Heating Coil Outlet Radius=3/4"" | Hot Water Flow=25 GPM | Hot Water Pressure Drop=1.80 psi | Load Classification=Cooling | Return Air Inlet Flow=1699 m³/h | Return Air Inlet Height=16"" | Return Air Inlet Width=42"" | Supply Air Inlet Flow=3398 m³/h | Supply Air Inlet Height=16"" | Supply Air Inlet Width=42"" | Supply Air Outlet Flow=5097 m³/h | Supply Air Outlet Height=37"" | Supply Air Outlet Width=44"" | Voltage=208 V | Volume=152.95 CF"
1042391,Air Terminals,Supply Diffuser,6x6 Connection 3,L 1,,Mechanical Supply Air 1,Supply Air,,,"3""x3""",,"3""","3""",,1 SF,0.06 CF,,,,,,30 m³/h,30 m³/h,0.06 in-wg,,,,,,,,1,0.294,,,3,3,,"Area=1 SF | Diffuser Height=0' - 7"" | Diffuser Width=0' - 7"" | Duct Height=3"" | Duct Width=3"" | Flow=30 m³/h | Pressure Drop=0.06 in-wg | Size=3""x3"" | Volume=0.06 CF | Width 1=0' - 4 9/16"""
1042393,Air Terminals,PRICE-40FF- Filter Frame Stamped Residential Grille-RETURN Hosted,"24"" x 12""",,,Mechanical Return Air 27,Return Air,,,"24""x12""",,"1' - 0""",,"2' - 0""",,0.26 CF,,,,,,25 m³/h,25 m³/h,,,,,,,,,1,0.245,,,24.25,12.25,,"Core Length=2' - 0 29/32"" | Core Width=1' - 0 29/32"" | Flow=25 m³/h | Frame Length=2' - 1 3/4"" | Frame Thickness=0' - 0 1/2"" | Frame Width=1' - 1 3/4"" | Length=2' - 0"" | Nominal Length=2' - 0"" | Nominal Size=24"" x 12"" | Nominal Width=1' - 0"" | Opening Length=2' - 0 1/4"" | Opening Width=1' - 0 1/4"" | Outer Frame Length=2' - 2 13/16"" | Outer Frame Width=1' - 2 13/16"" | Price-Design Airflow=25 m³/h | Price-Face Size=26 13/16"" x 14 13/16"" | Price-Material=STEEL | Price-Total Pressure=0.00 in-wg | Show Airflow Arrow=True | Size=24""x12"" | Size Index=29 | Volume=0.26 CF | Width=1' - 0"""
1042406,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 27,Return Air,,,"24""x12""",,"24""","12""","0' - 9""",5 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,,"Additional Flow=0 m³/h | Area=5 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 9"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=8' - 5 7/8"" | Lower End Top of Insulation Elevation=9' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 5 7/8"" | Upper End Top of Insulation Elevation=9' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
1042485,Ducts,,Mitered Elbows / Tees,L 1,,Mechanical Return Air 14,Return Air,,,"24""x12""",,"24""","12""","0' - 9""",5 SF,,,,,"0""","0""",25 m³/h,25 m³/h,0.00 in-wg,,,,,,,,2,0.49,,,24.25,12.25,,"Additional Flow=0 m³/h | Area=5 SF | Flow=25 m³/h | Free Size=24 1/4""x12 1/4"" | Height=12"" | Hydraulic Diameter=16"" | Insulation Thickness=0"" | Length=0' - 9"" | Lining Thickness=0"" | Lower End Bottom of Insulation Elevation=8' - 5 7/8"" | Lower End Top of Insulation Elevation=9' - 6 1/8"" | Overall Size=24 1/4""x12 1/4"" | Pressure Drop=0.00 in-wg | Size=24""x12"" | Size Lock=False | Upper End Bottom of Insulation Elevation=8' - 5 7/8"" | Upper End Top of Insulation Elevation=9' - 6 1/8"" | Velocity Pressure=0.00 in-wg | Width=24"""
