ElementId,Category,Family,Type,Level,Mark,System Name,System Type,Service Type,Classification,Size,Diameter,Width,Height,Length,Area,Volume,Material,Weight,Unit Weight,Insulation Thickness,Lining Thickness,Airflow,Flow,Pressure Drop,Cooling Capacity,Heating Capacity,Power,Voltage,Current,Apparent Load,Connected Load,Connector Count,Connector Flow,Connector Demand,Connector Max Diameter (in),Connector Max Width (in),Connector Max Height (in),Location Type,Position X (ft),Position Y (ft),Position Z (ft),Start X (ft),Start Y (ft),Start Z (ft),End X (ft),End Y (ft),End Z (ft),Rotation (deg),Bounding Box Min X (ft),Bounding Box Min Y (ft),Bounding Box Min Z (ft),Bounding Box Max X (ft),Bounding Box Max Y (ft),Bounding Box Max Z (ft),Bounding Box Center X (ft),Bounding Box Center Y (ft),Bounding Box Center Z (ft),Comments,Parameter Snapshot,source_schedule,Assembly Code,Assembly Description,Depth,Type Comments,Base Level,Top Level,Base Offset,Top Offset,takt_id
1795055,Runs,,"3/4"" Nosing",,,,,,,,,,,,,,"Concrete, Cast-in-Place gray",,,,,,,,,,,,,,,,,,,,,BoundingBox,-18.334,165.864,-7.5,,,,,,,,-33.334,161.333,-15.0,-3.334,170.395,0.0,-18.334,165.864,-7.5,,"Actual Riser Height=0' - 6 15/16"" | Actual Run Width=30' - 0"" | Actual Tread Depth=1' - 0"" | Export Type to IFC=0 | Family and Type=3/4"" Nosing | Monolithic Material=Concrete, Cast-in-Place gray | Nosing Length=0' - 0 3/4"" | Relative Base Height=0' - 0"" | Relative Top Height=5' - 9 7/32"" | Riser Thickness=0' - 0"" | Run Height=5' - 9 7/32"" | Structural Depth=0' - 2 1/2"" | Tread Thickness=0' - 0"" | Type=3/4"" Nosing | Type Id=3/4"" Nosing | Type IfcGUID=2DlOjOyRTFpQxc_0Rnt1X5 | Type Name=3/4"" Nosing",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"0' - 2 1/2""",,,,,,
1795057,Landings,,"7"" Thickness",,,,,,,,,,,,,,"Concrete, Cast-in-Place gray",,,,,,,,,,,,,,,,,,,,,BoundingBox,-18.334,174.114,-7.5,,,,,,,,-33.334,170.333,-15.0,-3.334,177.895,0.0,-18.334,174.114,-7.5,,"Export Type to IFC=0 | Family and Type=7"" Thickness | Monolithic Material=Concrete, Cast-in-Place gray | Monolithic Thickness=0' - 7"" | Relative Height=5' - 9 7/32"" | Total Thickness=0' - 7"" | Type=7"" Thickness | Type Id=7"" Thickness | Type IfcGUID=2DlOjOyRTFpQxc_0Rnt1XQ | Type Name=7"" Thickness",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,,,,,,,
1796307,Walls,,"Generic - 8"" DNC",L -1,,,,,,,,"0' - 8""",,"42' - 8 3/4""",603 SF,401.77 CF,Default Wall,,,,,,,,,,,,,,,,,,,,,Curve,-12.816,198.666,-15.0,8.548,198.666,-15.0,-34.181,198.666,-15.0,,-34.181,198.333,-15.0,8.548,198.999,-0.896,-12.816,198.666,-7.948,,"Area=603 SF | Base Offset=0' - 0"" | Export Type to IFC=0 | Family and Type=Generic - 8"" DNC | Length=42' - 8 3/4"" | Related to Mass=False | Top Offset=-0' - 10 3/4"" | Type=Generic - 8"" DNC | Type Id=Generic - 8"" DNC | Type IfcGUID=1xZrMVYp52mhf4uMzw11Hk | Type Mark=G06 | Type Name=Generic - 8"" DNC | Unconnected Height=14' - 1 1/4"" | Volume=401.77 CF | Width=0' - 8""",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,,,,,"0' - 0""","-0' - 10 3/4""",
1798373,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,107.923,216.51,0.0,,,,,,,127.537,105.427,213.707,0.0,110.709,219.535,3.132,108.068,216.621,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798385,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,112.066,212.528,0.0,,,,,,,147.274,109.205,210.168,0.0,115.125,215.196,3.132,112.165,212.682,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798518,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,100.334,221.811,0.0,,,,,,,106.546,98.547,218.9,0.0,102.472,224.826,3.132,100.51,221.863,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798523,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,102.425,216.734,0.0,,,,,,,120.764,100.125,213.854,0.0,105.039,219.801,3.132,102.582,216.827,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798525,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,105.699,212.326,0.0,,,,,,,134.982,103.027,209.653,0.0,108.629,215.256,3.132,105.828,212.455,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798527,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,109.955,208.857,0.0,,,,,,,149.201,107.075,206.556,0.0,113.021,211.472,3.132,110.048,209.014,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798776,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,95.546,221.209,0.0,,,,,,,105.249,93.811,218.304,0.0,97.633,224.21,3.132,95.722,221.257,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798779,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,97.524,215.79,0.0,,,,,,,117.43,95.333,212.887,0.0,100.04,218.862,3.132,97.687,215.875,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798781,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,100.602,210.912,0.0,,,,,,,129.611,98.053,208.141,0.0,103.433,213.916,3.132,100.743,211.029,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1798783,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,104.639,206.793,0.0,,,,,,,141.792,101.847,204.279,0.0,107.658,209.594,3.132,104.753,206.936,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1799149,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,90.961,221.057,0.0,,,,,,,103.329,89.306,218.164,0.0,92.972,224.034,3.132,91.139,221.099,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1799152,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,92.694,215.522,0.0,,,,,,,114.001,90.622,212.605,0.0,95.1,218.587,3.132,92.861,215.596,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1799154,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,95.422,210.403,0.0,,,,,,,124.674,93.005,207.563,0.0,98.14,213.451,3.132,95.573,210.507,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1799156,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,99.051,205.879,0.0,,,,,,,135.346,96.373,203.214,0.0,101.987,208.804,3.132,99.18,206.009,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1799378,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,86.071,221.617,0.0,,,,,,,100.538,84.535,218.747,0.0,87.966,224.554,3.132,86.251,221.651,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1799381,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,87.445,216.031,0.0,,,,,,,109.656,85.535,213.112,0.0,89.699,219.074,3.132,87.617,216.093,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1799383,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,89.687,210.734,0.0,,,,,,,118.774,87.451,207.839,0.0,92.243,213.805,3.132,89.847,210.822,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
1799385,Furniture,Furniture_Figueras-Seating_Minispace_5064,5064,,,,,,,,,"1' - 11 19/32""","2' - 8 11/16""","5' - 5 11/32""",66 SF,6.05 CF,Figueras - Plastic - Black; Figueras - Textile - Valencia1048; Figueras - Wood - AmericanOakOP04; Figueras - Metal - Silver,,,,,,,,,,,,,,,,,,,,,Point,92.739,205.859,0.0,,,,,,,127.893,90.234,203.062,0.0,95.533,208.881,3.132,92.884,205.971,1.566,,"Area=66 SF | Depth=1' - 7 9/32"" | Elevation from Level=0' - 0"" | Export Type to IFC=0 | Family and Type=5064 | Fire barrier in the upholstery=True | Height=2' - 8 11/16"" | Length=5' - 5 11/32"" | Metallic parts material=Figueras - Metal - Silver | Offset from Host=0' - 0"" | Table Material=Figueras - Wood - AmericanOakOP04 | Type=5064 | Type Id=5064 | Type IfcGUID=05WZLEplT3MORKrLExRJKo | Type Name=5064 | Upholstery Material=Figueras - Textile - Valencia1048 | Volume=6.05 CF | Width=1' - 11 19/32"" | Width Seating Row=5' - 5 11/32"" | Wooden armrest material=Figueras - Plastic - Black",C:\Ashmitha\Stanford\Quarter 2\PBL\IPD Challenge\revit_schedules\Current\04_Island_ARCH_Concept2_V35_2026-04-26_11-27-00am_detached_Architecture_TakeOff.csv,,,"1' - 7 9/32""",,,,,,
